RG_BWC11	2009	12	8	21	15	0.0188
RG_BWC11	2009	12	8	21	20	0.01
RG_BWC11	2009	12	8	21	25	0.01
RG_BWC11	2009	12	8	21	30	0.0006
RG_BWC11	2009	12	8	21	35	0.01
RG_BWC11	2009	12	8	21	40	0.0194
RG_BWC11	2009	12	8	21	45	0.0194
RG_BWC11	2009	12	8	21	50	0.0294
RG_BWC11	2009	12	8	21	55	0.01
RG_BWC11	2009	12	8	22	0	0.0106
RG_BWC11	2009	12	8	22	5	0.0188
RG_BWC11	2009	12	8	22	10	0.0206
RG_BWC11	2009	12	8	22	15	0.01
RG_BWC11	2009	12	8	22	20	0.0094
RG_BWC11	2009	12	8	22	25	0.01
RG_BWC11	2009	12	8	22	30	0.0194
RG_BWC11	2009	12	8	22	35	0.01
RG_BWC11	2009	12	8	22	45	0.01
RG_BWC11	2009	12	8	22	50	0.01
RG_BWC11	2009	12	8	22	55	0.0194
RG_BWC11	2009	12	8	23	5	0.01
RG_BWC11	2009	12	8	23	15	0.0094
RG_BWC11	2009	12	8	23	20	0.0106
RG_BWC11	2009	12	8	23	25	0.0194
RG_BWC11	2009	12	8	23	30	0.02
RG_BWC11	2009	12	8	23	35	0.0194
RG_BWC11	2009	12	8	23	40	0.0106
RG_BWC11	2009	12	8	23	45	0.0288
RG_BWC11	2009	12	8	23	50	0.0106
RG_BWC11	2009	12	8	23	55	0.0194
RG_BWC11	2009	12	9	0	0	0.01
RG_BWC11	2009	12	9	0	5	0.02
RG_BWC11	2009	12	9	0	10	0.0094
RG_BWC11	2009	12	9	0	20	0.0006
RG_BWC11	2009	12	9	0	25	0.0094
RG_BWC11	2009	12	9	0	45	0.0094
RG_BWC11	2009	12	9	0	50	0.0006
RG_BWC11	2009	12	9	1	10	0.0094
RG_BWC11	2009	12	9	1	20	0.0006
RG_BWC11	2009	12	9	1	25	0.0188
RG_BWC11	2009	12	9	1	30	0.0106
RG_BWC11	2009	12	9	1	35	0.0194
RG_BWC11	2009	12	9	1	40	0.02
RG_BWC11	2009	12	9	1	45	0.0294
RG_BWC11	2009	12	9	1	50	0.02
RG_BWC11	2009	12	9	1	55	0.0388
RG_BWC11	2009	12	9	2	0	0.05
RG_BWC11	2009	12	9	2	5	0.02
RG_BWC11	2009	12	9	2	10	0.0194
RG_BWC11	2009	12	9	2	15	0.0394
RG_BWC11	2009	12	9	2	20	0.0206
RG_BWC11	2009	12	9	2	25	0.0288
RG_BWC11	2009	12	9	2	30	0.0194
RG_BWC11	2009	12	9	2	35	0.01
RG_BWC11	2009	12	9	2	40	0.03
RG_BWC11	2009	12	9	2	45	0.0294
RG_BWC11	2009	12	9	2	50	0.02
RG_BWC11	2009	12	9	2	55	0.0188
RG_BWC11	2009	12	9	3	0	0.02
RG_BWC11	2009	12	9	3	5	0.0094
RG_BWC11	2009	12	9	3	10	0.01
RG_BWC11	2009	12	9	3	15	0.01
RG_BWC11	2009	12	9	3	20	0.01
RG_BWC11	2009	12	9	3	25	0.01
RG_BWC11	2009	12	9	3	30	0.0094
RG_BWC11	2009	12	9	3	35	0.01
RG_BWC11	2009	12	9	3	45	0.01
RG_BWC11	2009	12	9	4	30	0.0094
RG_BWC11	2009	12	9	4	35	0.0094
RG_BWC11	2009	12	9	4	40	0.0094
RG_BWC11	2009	12	9	4	45	0.01
RG_BWC11	2009	12	9	4	55	0.0094
RG_BWC11	2009	12	9	5	0	0.0006
RG_BWC11	2009	12	9	5	5	0.0094
RG_BWC11	2009	12	9	5	30	0.0094
RG_BWC11	2009	12	9	5	35	0.01
RG_BWC11	2009	12	9	5	40	0.0294
RG_BWC11	2009	12	9	5	45	0.0288
RG_BWC11	2009	12	9	5	50	0.02
RG_BWC11	2009	12	9	5	55	0.0194
RG_BWC11	2009	12	9	6	5	0.0006
RG_BWC11	2009	12	9	6	20	0.0094
RG_BWC11	2009	12	9	14	30	0.0094
RG_BWC11	2009	12	9	15	30	0.0006
RG_BWC11	2009	12	13	2	45	0.0012
RG_BWC11	2009	12	13	3	25	0.0094
RG_BWC11	2009	12	13	5	0	0.0006
RG_BWC11	2009	12	13	5	15	0.0094
RG_BWC11	2009	12	13	5	35	0.0012
RG_BWC11	2009	12	13	5	45	0.0094
RG_BWC11	2009	12	13	5	55	0.0012
RG_BWC11	2009	12	13	6	15	0.0094
RG_BWC11	2009	12	13	6	25	0.0012
RG_BWC11	2009	12	13	6	30	0.0094
RG_BWC11	2009	12	13	7	0	0.0094
RG_BWC11	2009	12	13	7	5	0.0012
RG_BWC11	2009	12	13	7	15	0.0106
RG_BWC11	2009	12	13	7	20	0.0094
RG_BWC11	2009	12	13	7	25	0.0106
RG_BWC11	2009	12	13	7	35	0.02
RG_BWC11	2009	12	13	7	40	0.0194
RG_BWC11	2009	12	13	7	45	0.0106
RG_BWC11	2009	12	13	7	50	0.0294
RG_BWC11	2009	12	13	7	55	0.0212
RG_BWC11	2009	12	13	8	0	0.02
RG_BWC11	2009	12	13	8	5	0.0194
RG_BWC11	2009	12	13	8	10	0.02
RG_BWC11	2009	12	13	8	15	0.02
RG_BWC11	2009	12	13	8	20	0.01
RG_BWC11	2009	12	13	8	25	0.02
RG_BWC11	2009	12	13	8	30	0.01
RG_BWC11	2009	12	13	8	35	0.0294
RG_BWC11	2009	12	13	8	40	0.0294
RG_BWC11	2009	12	13	8	45	0.0306
RG_BWC11	2009	12	13	8	50	0.0194
RG_BWC11	2009	12	13	8	55	0.0106
RG_BWC11	2009	12	13	9	0	0.01
RG_BWC11	2009	12	13	9	5	0.0094
RG_BWC11	2009	12	13	9	10	0.0194
RG_BWC11	2009	12	13	9	15	0.0106
RG_BWC11	2009	12	13	9	20	0.0288
RG_BWC11	2009	12	13	9	25	0.03
RG_BWC11	2009	12	13	9	30	0.02
RG_BWC11	2009	12	13	9	35	0.0112
RG_BWC11	2009	12	13	9	40	0.0194
RG_BWC11	2009	12	13	9	45	0.0206
RG_BWC11	2009	12	13	9	50	0.0194
RG_BWC11	2009	12	13	9	55	0.0306
RG_BWC11	2009	12	13	10	0	0.0194
RG_BWC11	2009	12	13	10	5	0.0294
RG_BWC11	2009	12	13	10	10	0.02
RG_BWC11	2009	12	13	10	15	0.0188
RG_BWC11	2009	12	13	10	20	0.02
RG_BWC11	2009	12	13	10	25	0.0194
RG_BWC11	2009	12	13	10	30	0.0294
RG_BWC11	2009	12	13	10	35	0.04
RG_BWC11	2009	12	13	10	40	0.0294
RG_BWC11	2009	12	13	10	45	0.04
RG_BWC11	2009	12	13	10	50	0.0294
RG_BWC11	2009	12	13	10	55	0.0212
RG_BWC11	2009	12	13	11	0	0.0388
RG_BWC11	2009	12	13	11	5	0.0306
RG_BWC11	2009	12	13	11	10	0.02
RG_BWC11	2009	12	13	11	20	0.0288
RG_BWC11	2009	12	13	11	25	0.0312
RG_BWC11	2009	12	13	11	30	0.03
RG_BWC11	2009	12	13	11	35	0.0206
RG_BWC11	2009	12	13	11	40	0.0106
RG_BWC11	2009	12	13	11	45	0.0106
RG_BWC11	2009	12	13	11	50	0.02
RG_BWC11	2009	12	13	11	55	0.0118
RG_BWC11	2009	12	13	12	0	0.02
RG_BWC11	2009	12	13	12	5	0.01
RG_BWC11	2009	12	13	12	10	0.0206
RG_BWC11	2009	12	13	12	15	0.0118
RG_BWC11	2009	12	13	12	20	0.01
RG_BWC11	2009	12	13	12	25	0.0094
RG_BWC11	2009	12	13	12	30	0.01
RG_BWC11	2009	12	13	12	35	0.0106
RG_BWC11	2009	12	13	12	45	0.0106
RG_BWC11	2009	12	13	12	50	0.01
RG_BWC11	2009	12	13	13	0	0.0094
RG_BWC11	2009	12	13	13	5	0.0012
RG_BWC11	2009	12	13	13	10	0.01
RG_BWC11	2009	12	13	13	15	0.0094
RG_BWC11	2009	12	13	13	20	0.01
RG_BWC11	2009	12	13	13	25	0.0106
RG_BWC11	2009	12	13	13	30	0.02
RG_BWC11	2009	12	13	13	35	0.0106
RG_BWC11	2009	12	13	13	40	0.0388
RG_BWC11	2009	12	13	13	45	0.02
RG_BWC11	2009	12	13	13	50	0.0106
RG_BWC11	2009	12	13	13	55	0.0094
RG_BWC11	2009	12	13	14	0	0.01
RG_BWC11	2009	12	13	14	5	0.0106
RG_BWC11	2009	12	13	14	25	0.0153
RG_BWC11	2009	12	13	14	35	0.0094
RG_BWC11	2009	12	14	9	5	0.0094
RG_BWC11	2009	12	20	12	20	0.0006
RG_BWC11	2009	12	20	12	55	0.0012
RG_BWC11	2009	12	20	13	25	0.0012
RG_BWC11	2009	12	20	14	20	0.0006
RG_BWC11	2009	12	20	14	45	0.0012
RG_BWC11	2009	12	20	15	5	0.0012
RG_BWC11	2009	12	20	15	15	0.0094
RG_BWC11	2009	12	20	15	25	0.0012
RG_BWC11	2009	12	20	16	5	0.0094
RG_BWC11	2009	12	20	16	30	0.0094
RG_BWC11	2009	12	20	16	45	0.0106
RG_BWC11	2009	12	20	17	25	0.0094
RG_BWC11	2009	12	21	10	55	0.0094
RG_BWC11	2009	12	21	11	5	0.0094
RG_BWC11	2009	12	21	11	40	0.0006
RG_BWC11	2009	12	21	11	50	0.0006
RG_BWC11	2009	12	21	12	0	0.0006
RG_BWC11	2009	12	21	12	15	0.0006
RG_BWC11	2009	12	21	12	20	0.01
RG_BWC11	2009	12	21	12	30	0.0006
RG_BWC11	2009	12	21	12	35	0.0094
RG_BWC11	2009	12	21	12	45	0.01
RG_BWC11	2009	12	21	12	50	0.0194
RG_BWC11	2009	12	21	12	55	0.0094
RG_BWC11	2009	12	21	13	5	0.0094
RG_BWC11	2009	12	21	13	10	0.0006
RG_BWC11	2009	12	21	13	15	0.0094
RG_BWC11	2009	12	21	13	20	0.0094
RG_BWC11	2009	12	21	14	5	0.0012
RG_BWC11	2009	12	21	14	10	0.0094
RG_BWC11	2009	12	21	14	20	0.0094
RG_BWC11	2009	12	21	14	25	0.0094
RG_BWC11	2009	12	21	14	35	0.0094
RG_BWC11	2009	12	21	14	55	0.0094
RG_BWC11	2009	12	21	15	10	0.0094
RG_BWC11	2009	12	21	15	30	0.01
RG_BWC11	2009	12	21	15	50	0.0094
RG_BWC11	2009	12	21	16	15	0.0094
RG_BWC11	2009	12	21	16	40	0.0094
RG_BWC11	2009	12	21	17	25	0.0094
RG_BWC11	2009	12	21	18	40	0.0094
RG_BWC11	2009	12	21	18	45	0.0012
RG_BWC11	2009	12	21	21	5	0.0094
RG_BWC11	2009	12	21	23	5	0.0094
RG_BWC11	2009	12	22	9	35	0.0094
RG_BWC11	2009	12	22	9	55	0.0094
RG_BWC11	2009	12	22	10	0	0.0094
RG_BWC11	2009	12	22	10	10	0.0094
RG_BWC11	2009	12	22	10	15	0.0094
RG_BWC11	2009	12	22	10	30	0.0094
RG_BWC11	2009	12	22	10	35	0.0094
RG_BWC11	2009	12	22	10	40	0.0006
RG_BWC11	2009	12	22	11	0	0.0188
RG_BWC11	2009	12	22	11	15	0.0188
RG_BWC11	2009	12	22	11	20	0.0188
RG_BWC11	2009	12	22	11	30	0.0188
RG_BWC11	2009	12	22	14	0	0.0188
RG_BWC11	2009	12	25	9	5	0.0094
RG_BWC11	2009	12	25	9	10	0.0006
RG_BWC11	2009	12	25	9	15	0.0188
RG_BWC11	2009	12	25	9	25	0.0106
RG_BWC11	2009	12	25	9	30	0.01
RG_BWC11	2009	12	25	9	35	0.0094
RG_BWC11	2009	12	25	9	40	0.0094
RG_BWC11	2009	12	25	9	50	0.0006
RG_BWC11	2009	12	25	10	10	0.0094
RG_BWC11	2009	12	25	10	15	0.0094
RG_BWC11	2009	12	25	10	20	0.01
RG_BWC11	2009	12	25	10	25	0.0094
RG_BWC11	2009	12	25	10	30	0.01
RG_BWC11	2009	12	25	10	40	0.01
RG_BWC11	2009	12	25	10	50	0.0094
RG_BWC11	2009	12	25	10	55	0.0094
RG_BWC11	2009	12	25	11	0	0.0106
RG_BWC11	2009	12	25	11	5	0.0094
RG_BWC11	2009	12	25	11	10	0.0006
RG_BWC11	2009	12	25	11	15	0.0106
RG_BWC11	2009	12	25	12	5	0.0094
RG_BWC11	2009	12	25	12	10	0.0012
RG_BWC11	2009	12	25	12	15	0.0188
RG_BWC11	2009	12	25	12	20	0.02
RG_BWC11	2009	12	25	12	25	0.0206
RG_BWC11	2009	12	25	12	30	0.02
RG_BWC11	2009	12	25	12	35	0.0206
RG_BWC11	2009	12	25	12	40	0.0106
RG_BWC11	2009	12	25	12	45	0.0194
RG_BWC11	2009	12	25	12	50	0.0106
RG_BWC11	2009	12	25	12	55	0.02
RG_BWC11	2009	12	25	13	0	0.0194
RG_BWC11	2009	12	25	13	5	0.0118
RG_BWC11	2009	12	25	13	10	0.0094
RG_BWC11	2009	12	25	13	25	0.0206
RG_BWC11	2009	12	25	13	30	0.0106
RG_BWC11	2009	12	25	13	35	0.02
RG_BWC11	2009	12	25	13	40	0.01
RG_BWC11	2009	12	25	13	45	0.02
RG_BWC11	2009	12	25	13	50	0.01
RG_BWC11	2009	12	25	13	55	0.02
RG_BWC11	2009	12	25	14	0	0.0294
RG_BWC11	2009	12	25	14	5	0.01
RG_BWC11	2009	12	25	14	10	0.01
RG_BWC11	2009	12	25	14	15	0.0106
RG_BWC11	2009	12	25	14	20	0.0194
RG_BWC11	2009	12	25	14	25	0.02
RG_BWC11	2009	12	25	14	30	0.0094
RG_BWC11	2009	12	25	14	35	0.0106
RG_BWC11	2009	12	25	14	40	0.01
RG_BWC11	2009	12	25	14	45	0.0094
RG_BWC11	2009	12	25	14	50	0.01
RG_BWC11	2009	12	25	14	55	0.0112
RG_BWC11	2009	12	25	15	0	0.0206
RG_BWC11	2009	12	25	15	5	0.0206
RG_BWC11	2009	12	25	15	10	0.0106
RG_BWC11	2009	12	25	15	15	0.0106
RG_BWC11	2009	12	25	15	20	0.0106
RG_BWC11	2009	12	25	15	25	0.02
RG_BWC11	2009	12	25	15	30	0.01
RG_BWC11	2009	12	25	15	35	0.0106
RG_BWC11	2009	12	25	15	40	0.0194
RG_BWC11	2009	12	25	15	45	0.0106
RG_BWC11	2009	12	25	15	50	0.01
RG_BWC11	2009	12	25	15	55	0.0094
RG_BWC11	2009	12	25	16	0	0.01
RG_BWC11	2009	12	25	16	5	0.02
RG_BWC11	2009	12	25	16	10	0.01
RG_BWC11	2009	12	25	16	15	0.0012
RG_BWC11	2009	12	25	16	20	0.0194
RG_BWC11	2009	12	25	16	30	0.02
RG_BWC11	2009	12	25	16	35	0.0106
RG_BWC11	2009	12	25	16	40	0.01
RG_BWC11	2009	12	25	16	50	0.0094
RG_BWC11	2009	12	25	16	55	0.0012
RG_BWC11	2009	12	25	17	0	0.0294
RG_BWC11	2009	12	25	17	5	0.0012
RG_BWC11	2009	12	25	17	10	0.0094
RG_BWC11	2009	12	25	17	20	0.01
RG_BWC11	2009	12	25	17	45	0.0094
RG_BWC11	2009	12	25	17	55	0.0012
RG_BWC11	2009	12	25	18	0	0.0094
RG_BWC11	2009	12	25	18	10	0.01
RG_BWC11	2009	12	25	18	15	0.0094
RG_BWC11	2009	12	25	18	20	0.0006
RG_BWC11	2009	12	25	18	25	0.0094
RG_BWC11	2009	12	25	18	35	0.0012
RG_BWC11	2009	12	25	18	45	0.0094
